dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
wine-quality-red,./data/numerical_only/balanced,"[[-0.24109439 -1.88722638  0.76524713 -0.66606179 -0.6475274   0.20322286
  -0.50076856 -1.45577758 -0.13679827  0.18796348  0.72936437]]","{'volatile_acidity': ['<-0.7978634536266327'], 'sulphates': ['<0.27648308873176575', '>=0.09944386407732964'], 'total_sulfur_dioxide': ['<-0.05983853340148926']}",{},{},"{'sulphates': ['<0.38467374444007874', '>=0.09944386407732964'], 'alcohol': ['<0.8497491180896759', '>=-0.5378434956073761'], 'fixed_acidity': ['<0.19778303802013397'], 'total_sulfur_dioxide': ['>=-1.0025164783000946'], 'citric_acid': ['<0.9649433493614197'], 'free_sulfur_dioxide': ['<1.1807817816734314', '>=-0.5618232935667038']}",{},"{'pH': ['>=-1.3404903411865234'], 'chlorides': ['<0.0007111132144927979'], 'fixed_acidity': ['<0.20685211569070816', '>=-0.9256808161735535'], 'residual_sugar': ['<-0.6630717217922211'], 'volatile_acidity': ['<-1.5171955823898315'], 'citric_acid': ['<1.919599711894989', '>=0.1233663521707058'], 'free_sulfur_dioxide': ['>=-0.848715603351593'], 'density': ['<-1.4292768836021423']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.1603431   0.40322901 -0.87796766 -0.66606179 -0.8388109  -0.37056175
  -0.62240443 -1.95399045  1.54781404 -0.87427191  1.57416962]]","{'pH': ['<1.7097960114479065', '>=1.0618681907653809'], 'fixed_acidity': ['>=-1.706147015094757'], 'total_sulfur_dioxide': ['<0.2746601104736328', '>=-0.9416985809803009'], 'density': ['<-1.699583888053894']}",{},{},"{'volatile_acidity': ['>=-0.21128340810537338'], 'sulphates': ['<-0.1055489294230938'], 'alcohol': ['<1.7289838790893555', '>=1.4099019169807434']}",{},"{'chlorides': ['<-0.14806493371725082'], 'sulphates': ['<-0.4316738247871399'], 'fixed_acidity': ['<-1.0270837247371674'], 'volatile_acidity': ['>=0.19280659407377243'], 'citric_acid': ['<0.44255098700523376'], 'density': ['<2.1802494525909424']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.96541954  0.17976995 -0.15906119 -0.24037503 -0.17994552  0.29885363
   0.35068252  1.24729227 -0.84951886 -0.57920652 -0.30317536]]","{'pH': ['<-0.10440187528729439'], 'chlorides': ['<-0.041796328499913216'], 'sulphates': ['<-0.195621520280838'], 'fixed_acidity': ['>=0.3621625751256943'], 'citric_acid': ['<0.9449737668037415']}",{},{},"{'chlorides': ['>=-0.48694372177124023'], 'sulphates': ['<-0.4827611893415451'], 'alcohol': ['<0.7554385960102081', '>=-0.3501089811325073'], 'fixed_acidity': ['>=0.3334360495209694'], 'volatile_acidity': ['>=-1.1671916246414185'], 'citric_acid': ['>=-0.3422776460647583']}",{},"{'chlorides': ['>=-0.5795162618160248'], 'sulphates': ['<-0.36989636719226837'], 'alcohol': ['<-0.10992599464952946'], 'volatile_acidity': ['>=-0.7316466271877289'], 'density': ['>=-1.164270043373108']}",{}
maternal,./data/numerical_only/balanced,[[-0.06473208  0.91339632 -0.46549297 -0.61544449 -0.4852155   0.45743429]],"{'Age': ['>=-0.1389835961163044'], 'HeartRate': ['<0.5811245143413544'], 'DiastolicBP': ['<-0.2853640280663967']}",{},{},"{'BS': ['<0.24778354912996292'], 'SystolicBP': ['< -0.33901225100514154 * BS+1.010256534189142', '>=0.6464347243309021']}","{'BS': ['<0.009621750563383102'], 'DiastolicBP': ['<-0.07034406065940857'], 'SystolicBP': ['<0.9837367236614227', '>=0.5816975086927414']}","{'BS': ['<-0.07077547535300255'], 'SystolicBP': ['<1.08755624294281', '>=0.5717602670192719']}",{}
maternal,./data/numerical_only/balanced,[[ 0.67778301 -0.17386537 -0.46549297 -0.25091417 -0.4852155   0.70481475]],"{'Age': ['<0.8262860476970673', '>=0.2693997099995613'], 'BS': ['<-0.06864901632070541', '>=-0.6002557277679443'], 'SystolicBP': ['<0.6415808945894241']}",{},{},"{'Age': ['<1.6571348309516907', '>=-0.07050313428044319'], 'HeartRate': ['>= 0.295630683628805 * Age+0.19309404811240444'], 'BS': ['<-0.23746126890182495', '>=-0.2975279688835144'], 'SystolicBP': ['>=-0.45505373179912567']}","{'BodyTemp': ['<0.6091094762086868'], 'DiastolicBP': ['<1.515925407409668'], 'Age': ['>=-0.35893864929676056'], 'HeartRate': ['>=0.4959122836589813'], 'BS': ['<-0.06864901632070541'], 'SystolicBP': ['<0.697457566857338']}","{'Age': ['<0.8627013564109802', '>=0.23898021131753922'], 'HeartRate': ['>=0.37923696637153625'], 'BS': ['<-0.23572541773319244', '>=-0.3116692304611206'], 'SystolicBP': ['>=-1.4269121885299683']}",{}
maternal,./data/numerical_only/balanced,[[-0.51024114  0.36976548 -0.10523509 -0.22053665 -0.4852155  -0.53208757]],"{'Age': ['<-0.1761093456298113', '>=-0.6216184198856354'], 'DiastolicBP': ['<0.43515174090862274'], 'BS': ['>=-0.26610293984413147']}",{},{},"{'BodyTemp': ['<0.609109491109848'], 'HeartRate': ['<0.6635846793651581'], 'BS': ['<-0.039479658007621765', '>=-0.3707733303308487']}","{'Age': ['<0.756356805562973'], 'BS': ['<-0.09012491814792156'], 'SystolicBP': ['<0.6249269545078278', '>=-0.5860178470611572']}","{'BodyTemp': ['<0.6215662360191345'], 'HeartRate': ['<0.42945943772792816'], 'BS': ['<-0.060971496626734734', '>=-0.5235194563865662'], 'SystolicBP': ['<0.8151046335697174']}",{}
maternal,./data/numerical_only/balanced,[[ 0.15802244  0.36976548  0.97553854 -0.55468943 -0.4852155  -0.53208757]],"{'DiastolicBP': ['>=0.6152806729078293'], 'Age': ['>=0.08377093635499477'], 'BS': ['<-0.46355684101581573', '>=-0.6458220183849335'], 'SystolicBP': ['<0.913396343588829']}",{},{},"{'DiastolicBP': ['< 59.701084200646385 * BS+35.783764371888324'], 'HeartRate': ['<0.5502019822597504'], 'BS': ['<-0.5242789685726166', '>=-0.5934207737445831'], 'SystolicBP': ['<1.0756660401821136']}","{'BS': ['<-0.5235102772712708', '>=-0.6043111681938171'], 'SystolicBP': ['<0.38989196717739105']}","{'HeartRate': ['<1.3262819051742554'], 'BS': ['<-0.5227930247783661', '>=-0.5698781907558441'], 'SystolicBP': ['<1.013897031545639', '>=-0.030383736826479435']}",{}
maternal,./data/numerical_only/balanced,[[ 1.49454961  1.45702716  1.33579642  2.51344071 -0.4852155  -1.76898989]],{'SystolicBP': ['>=1.1852117478847504']},{},{},"{'BS': ['>=-0.6321521401405334'], 'SystolicBP': ['>=1.105439841747284']}","{'Age': ['<1.6430526375770569', '>=0.8262860476970673'], 'BS': ['>=1.146452009677887']}","{'BS': ['>=-0.23572541773319244'], 'DiastolicBP': ['>=-0.1645788550376892'], 'SystolicBP': ['>=-0.8343404531478882']}",{}
maternal,./data/numerical_only/balanced,[[-0.73299567 -0.71749621  0.97553854 -0.37242428 -0.4852155   1.69433661]],"{'Age': ['<-0.6958699226379395'], 'BS': ['>=-0.5395006537437439']}",{},{},"{'Age': ['<-0.09980794787406921'], 'HeartRate': ['>=0.9659385681152344'], 'DiastolicBP': ['>=0.4035859853029251']}","{'DiastolicBP': ['>=-0.6816476881504059'], 'Age': ['<0.6406572461128235'], 'HeartRate': ['>=-0.22286198660731316'], 'BS': ['<-0.06864901632070541'], 'SystolicBP': ['<0.6415808945894241']}","{'BodyTemp': ['<0.9164033830165863'], 'BS': ['<-0.06146026961505413'], 'SystolicBP': ['<0.602961003780365']}",{}
maternal,./data/numerical_only/balanced,[[-0.65874416 -1.26112705 -1.18600873 -0.55468943 -0.4852155   1.44695615]],"{'Age': ['<-0.621618390083313'], 'BS': ['<-0.5395006537437439', '>=-0.5698781907558441']}",{},{},"{'Age': ['<-0.5951330661773682'], 'BS': ['<-0.5285159349441528', '>=-0.5959025323390961'], 'DiastolicBP': ['>=-1.9465531706809998']}","{'BodyTemp': ['== -0.48521549832450817'], 'DiastolicBP': ['<-0.2853640280663967'], 'Age': ['<0.9376632869243622'], 'HeartRate': ['>=-0.22286198660731316'], 'BS': ['<-0.5451064705848694']}","{'Age': ['<-0.6332816183567047'], 'BS': ['<-0.5255655944347382', '>=-0.5698781907558441'], 'SystolicBP': ['<0.9951668977737427']}",{}
maternal,./data/numerical_only/balanced,[[ 1.86580715  0.36976548  0.97553854 -0.55468943 -0.4852155   0.21005383]],"{'Age': ['<2.0143101811408997', '>=1.4574238657951355'], 'HeartRate': ['<0.5811245143413544'], 'BS': ['<-0.4483680874109268']}",{},{},"{'DiastolicBP': ['< 12.893746610758841 * BS+8.554461804398729', '>=0.9707136750221252'], 'HeartRate': ['<0.5744982659816742', '< 0.4372069468607311 * Age+-0.4584627906144259'], 'BS': ['<-0.5187517404556274'], 'SystolicBP': ['>=-0.3248739391565323']}","{'BodyTemp': ['<-0.299182191491127'], 'Age': ['>=0.5108859986066818'], 'HeartRate': ['<0.6987994611263275'], 'BS': ['<-0.5227930247783661'], 'SystolicBP': ['<1.433329463005066']}","{'DiastolicBP': ['>=-0.6523920297622681'], 'Age': ['>=-0.05736818257719278'], 'HeartRate': ['<0.32668437063694'], 'BS': ['<-0.5227930247783661', '>=-0.5698781907558441'], 'SystolicBP': ['<1.1009157001972198']}",{}
maternal,./data/numerical_only/balanced,[[-1.32700774 -1.26112705 -1.18600873 -0.37242428  2.43298447 -1.0268485 ]],"{'DiastolicBP': ['<-0.8978024125099182'], 'HeartRate': ['<-0.7794680595397949'], 'BS': ['<-0.3116692304611206', '>=-0.4483680874109268']}",{},{},"{'Age': ['<-1.3082541227340698'], 'BS': ['<-0.3116692304611206']}","{'BodyTemp': ['>=0.6091094762086868'], 'Age': ['<-0.9604668915271759'], 'BS': ['<-0.3584385961294174', '>=-0.4490836560726166'], 'SystolicBP': ['<0.6167822033166885']}","{'BS': ['<-0.31195761263370514', '>=-0.5395006537437439'], 'SystolicBP': ['<0.6618269979953766']}",{}
maternal,./data/numerical_only/balanced,[[-0.9557502  -1.26112705 -0.82575085 -0.37242428  3.16253447 -0.90315826]],"{'BodyTemp': ['>=2.797759532928467'], 'DiastolicBP': ['>=-0.8978024125099182'], 'BS': ['<-0.34204675257205963', '>=-0.4483680874109268']}",{},{},"{'BodyTemp': ['>=2.8725823163986206'], 'BS': ['<-0.33919885754585266', '>=-0.49309055507183075']}","{'BodyTemp': ['>=0.6091094762086868'], 'DiastolicBP': ['<-0.7143854200839996'], 'Age': ['>=-0.9928759634494781'], 'BS': ['<-0.3291219621896744', '>=-0.4878969192504883'], 'SystolicBP': ['<1.039565920829773']}","{'BodyTemp': ['>=2.1403459906578064'], 'DiastolicBP': ['>=-1.0779313445091248'], 'Age': ['<0.12089668959379196'], 'HeartRate': ['<-0.6980206668376923'], 'BS': ['<-0.34511929750442505', '>=-0.5698781907558441']}",{}
maternal,./data/numerical_only/balanced,[[-0.06473208 -1.26112705 -0.46549297  0.69078914  0.97388449  0.70481475]],{'BS': ['>=0.23512624949216843']},{},{},{'BS': ['>=0.2384767085313797']},"{'Age': ['<0.891746461391449'], 'BS': ['>=0.3715886026620865']}",{'BS': ['>=-0.1644175425171852']},{}
maternal,./data/numerical_only/balanced,[[ 0.75203452  0.36976548  1.33579642  0.69078914 -0.4852155   0.70481475]],"{'BS': ['<2.0577778816223145', '>=0.38701388984918594']}",{},{},"{'Age': ['<1.0474936366081238'], 'BS': ['>=0.4132014065980911']}","{'HeartRate': ['>=0.27189894020557404'], 'BS': ['<1.6021149158477783', '>=0.07887957990169525'], 'SystolicBP': ['<1.4291404485702515']}",{'BS': ['>=-0.08278389275074005']},{}
maternal,./data/numerical_only/balanced,[[ 0.15802244  1.45702716  0.97553854  2.81721597 -0.4852155   1.69433661]],"{'DiastolicBP': ['>=0.6152806729078293'], 'SystolicBP': ['>=0.6415808945894241']}",{},{},"{'Age': ['>=-0.47311536967754364'], 'SystolicBP': ['>=0.9152092933654785']}","{'Age': ['<0.8716776669025421'], 'BS': ['>=0.21125004440546036']}",{'BS': ['>=-0.04835024010390043']},{}
maternal,./data/numerical_only/balanced,[[-0.80724718  0.36976548  0.25502279 -0.52431191 -0.4852155  -0.53208757]],"{'Age': ['<-0.7701214253902435', '>=-0.9557501673698425'], 'BS': ['<-0.5227930247783661']}",{},{},"{'DiastolicBP': ['>=-1.0659227967262268'], 'Age': ['<-0.24063998460769653', '>=-0.8992881178855896'], 'BS': ['<-0.5112038552761078'], 'SystolicBP': ['< 55.902889935337704 * BS+30.571753738969413']}","{'BodyTemp': ['== -0.48521549832450817'], 'HeartRate': ['<0.4914146959781647'], 'BS': ['<-0.5076042711734772'], 'SystolicBP': ['<0.8638617396354675']}","{'Age': ['>=-0.8426018953323364'], 'HeartRate': ['<0.24186629056930542', '>=-1.526052474975586'], 'BS': ['<-0.5076042711734772', '>=-0.5881322622299194']}",{}
maternal,./data/numerical_only/balanced,[[ 1.49454961  1.45702716  1.33579642  2.51344071 -0.4852155  -1.76898989]],{'SystolicBP': ['>=1.1852117478847504']},{},{},"{'BS': ['>=-0.6321521401405334'], 'SystolicBP': ['>=1.105439841747284']}","{'Age': ['>=1.0119148194789886'], 'BS': ['>=1.146452009677887'], 'SystolicBP': ['>=1.1852117478847504']}","{'BS': ['>=0.16412971913814545'], 'SystolicBP': ['>=0.8402758538722992']}",{}
maternal,./data/numerical_only/balanced,[[-0.36173812  0.36976548  1.6960543  -0.58506696 -0.4852155  -1.76898989]],"{'Age': ['<-0.2503608539700508'], 'BS': ['<-0.5395006537437439', '>=-0.6002557277679443'], 'SystolicBP': ['<0.913396343588829']}",{},{},"{'BS': ['<-0.5585111975669861'], 'DiastolicBP': ['>=1.0402224957942963'], 'SystolicBP': ['<0.7627958953380585']}","{'DiastolicBP': ['>=1.5131793022155762'], 'Age': ['<-0.0698358304798603'], 'BS': ['<-0.1216747397556901', '>=-0.6002557277679443'], 'SystolicBP': ['<0.6415808945894241']}","{'DiastolicBP': ['>=-0.322874054312706'], 'HeartRate': ['<-0.28580276668071747'], 'BS': ['<-0.4945913106203079'], 'SystolicBP': ['<1.0183883607387543']}",{}
maternal,./data/numerical_only/balanced,[[-0.65874416 -2.07657332 -1.90652448 -0.2812917  -0.4852155  -1.76898989]],{'BS': ['>=-0.5395006537437439']},{},{},"{'BodyTemp': ['<2.104686975479126'], 'Age': ['<-0.1389835923910141'], 'HeartRate': ['<-1.749082624912262']}","{'DiastolicBP': ['<-0.33089354634284973'], 'BS': ['<-0.04174809157848358', '>=-0.5244515836238861'], 'SystolicBP': ['<0.5640551149845123']}","{'BodyTemp': ['<0.6351533830165863'], 'DiastolicBP': ['<1.5611442923545837'], 'BS': ['<-0.17233076691627502'], 'SystolicBP': ['<0.6804912686347961']}",{}
maternal,./data/numerical_only/balanced,[[ 1.86580715  0.36976548  0.97553854 -0.58506696 -0.4852155  -1.0268485 ]],"{'DiastolicBP': ['>=0.6152806729078293'], 'HeartRate': ['<-0.7794680595397949'], 'BS': ['<-0.49393437802791595', '>=-0.6458220183849335'], 'SystolicBP': ['<0.913396343588829']}",{},{},"{'DiastolicBP': ['<1.1556675136089325'], 'Age': ['>=0.8941157162189484'], 'HeartRate': ['<-0.3115962892770767', '< 8.642305630725575 * BS+4.96016823860588'], 'BS': ['<-0.5113131701946259']}","{'Age': ['>=-0.1977384090423584'], 'HeartRate': ['<-0.48115888237953186'], 'BS': ['<-0.5227930247783661', '>=-0.6013235151767731'], 'SystolicBP': ['<0.9818346202373505', '>=-0.44568078964948654']}","{'DiastolicBP': ['>=-1.0779313445091248'], 'HeartRate': ['<-0.2925814390182495'], 'BS': ['<-0.5041680037975311', '>=-0.6635616719722748'], 'SystolicBP': ['<1.1598786115646362']}",{}
maternal,./data/numerical_only/balanced,[[-0.80724718  0.36976548  0.61528066  0.08323862 -0.4852155  -1.76898989]],"{'DiastolicBP': ['<0.795409619808197'], 'Age': ['>=-0.9557501673698425'], 'HeartRate': ['<-0.7794680595397949'], 'BS': ['>=-0.2964804619550705']}",{},{},"{'BodyTemp': ['<0.5965310335159302'], 'DiastolicBP': ['>=0.07489384710788727'], 'HeartRate': ['< -619.5070647997597 * SystolicBP+573.0270322749797'], 'BS': ['<0.23589421808719635', '>=0.03334688534960151']}","{'Age': ['<-0.6958699226379395', '>=-0.8814986646175385'], 'BS': ['<0.6865120530128479', '>=-0.11392748355865479'], 'SystolicBP': ['<1.14011150598526']}","{'BodyTemp': ['<0.03581341856624931'], 'DiastolicBP': ['>=0.44954194128513336'], 'HeartRate': ['<-0.21134039014577866'], 'BS': ['<0.19922729581594467', '>=-0.0814739465713501']}",{}
maternal,./data/numerical_only/balanced,[[-1.0300017  -2.34838874 -1.90652448 -0.37242428  0.97388449 -0.53208757]],"{'DiastolicBP': ['<-1.5462666153907776'], 'BS': ['>=-0.6913882791996002'], 'SystolicBP': ['<-2.2124810218811035']}",{},{},"{'BodyTemp': ['<1.6825901865959167'], 'HeartRate': ['<0.9097871482372284'], 'BS': ['<-0.3674386739730835', '>=-0.5090521574020386']}","{'BodyTemp': ['>=0.6845163106918335'], 'DiastolicBP': ['<-1.5256993770599365'], 'BS': ['<-0.27784740924835205', '>=-0.5022295713424683'], 'SystolicBP': ['<-0.19709733873605728']}","{'DiastolicBP': ['<1.7261685132980347'], 'HeartRate': ['<1.3628899455070496'], 'BS': ['<-0.24399520456790924', '>=-0.48650695383548737'], 'SystolicBP': ['<0.9029273688793182']}",{}
maternal,./data/numerical_only/balanced,[[-0.51024114 -0.71749621  0.61528066 -0.37242428 -0.4852155  -1.0268485 ]],"{'DiastolicBP': ['<0.795409619808197'], 'Age': ['>=-0.7329956591129303'], 'HeartRate': ['<-0.7794680595397949'], 'BS': ['<-0.26610293984413147', '>=-0.5395006537437439']}",{},{},"{'Age': ['<-0.10185783728957176'], 'BS': ['>=-0.5167223811149597'], 'SystolicBP': ['<0.3532918244600296']}","{'DiastolicBP': ['>=-0.2853640280663967'], 'Age': ['<-0.10185783728957176'], 'BS': ['<-0.283892959356308', '>=-0.5248081684112549'], 'SystolicBP': ['<0.373665913939476']}","{'BodyTemp': ['<0.6413044333457947'], 'BS': ['<-0.06301888916641474', '>=-0.5395006537437439'], 'SystolicBP': ['<0.5568507015705109']}",{}
maternal,./data/numerical_only/balanced,[[-0.06473208  0.91339632 -0.46549297 -0.37242428 -0.4852155   0.45743429]],"{'HeartRate': ['<0.5811245143413544', '>=0.3955891728401184']}",{},{},"{'BS': ['<0.2309071496129036'], 'SystolicBP': ['<1.133664757013321', '>=0.6391539573669434']}","{'BS': ['<0.025481386110186577'], 'DiastolicBP': ['<1.335796445608139'], 'SystolicBP': ['<1.1719651818275452', '>=0.4136986583471298']}","{'BS': ['<0.2887592017650604'], 'SystolicBP': ['<0.9238526821136475', '>=0.6381638050079346']}",{}
maternal,./data/numerical_only/balanced,[[-0.9557502  -1.53294248 -1.18600873  0.08323862  2.43298447  1.44695615]],"{'Age': ['<-0.9186244308948517'], 'DiastolicBP': ['<-1.0779313445091248'], 'BS': ['<0.23512624949216843', '>=-0.08383778482675552']}",{},{},"{'HeartRate': ['>= 1.418932915779982 * Age+1.4218140768493368', '>= 5.151947844433102 * SystolicBP+7.283265597804814'], 'BS': ['>=-0.0700051560997963']}","{'BodyTemp': ['>=0.6091094762086868'], 'Age': ['<-0.584492638707161'], 'HeartRate': ['>=1.439353108406067'], 'BS': ['<0.3617924153804779', '>=-0.24588651955127716']}","{'Age': ['<0.09464750438928604'], 'HeartRate': ['>=1.0070220828056335'], 'BS': ['<0.1875203549861908', '>=-0.20645367354154587'], 'SystolicBP': ['<1.17229562997818']}",{}
maternal,./data/numerical_only/balanced,[[-0.36173812  0.36976548  0.25502279 -0.52431191 -0.4852155  -1.0268485 ]],"{'BS': ['<-0.5227930247783661', '>=-0.5395006537437439']}",{},{},"{'Age': ['<-0.19225098192691803'], 'BS': ['<-0.4142496883869171', '>=-0.5407026708126068', '>= -0.08396697674122314 * Age+-0.5790874527233965'], 'SystolicBP': ['<0.6396253705024719']}","{'Age': ['<-0.039742425084114075'], 'BS': ['<-0.5221332311630249'], 'SystolicBP': ['<0.6322613656520844', '>=-0.20857340097427368']}","{'BodyTemp': ['<0.6860604584217072'], 'Age': ['<-0.13794974237680435', '>=-0.6565988063812256'], 'BS': ['<-0.07725075073540211'], 'SystolicBP': ['<0.6326239109039307']}",{}
maternal,./data/numerical_only/balanced,[[-0.65874416  0.36976548  0.25502279 -0.55468943 -0.4852155   0.21005383]],"{'DiastolicBP': ['<0.43515174090862274', '>=0.11091963946819305'], 'Age': ['>=-0.7701214253902435'], 'BS': ['<-0.34204675257205963'], 'SystolicBP': ['<0.6415808945894241']}",{},{},"{'Age': ['<-0.586544930934906'], 'BS': ['<-0.54123654961586', '>= -0.06908901285155343 * Age+-0.6239490979831724']}","{'BS': ['<-0.5233891308307648', '>=-0.5869854986667633'], 'SystolicBP': ['<0.750865638256073', '>=-0.44568078964948654']}","{'DiastolicBP': ['<0.433688223361969'], 'Age': ['>=-1.0880438685417175'], 'HeartRate': ['<0.4459502249956131'], 'BS': ['<-0.5395006537437439', '>=-0.5638527274131775'], 'SystolicBP': ['<1.0398554801940918']}",{}
maternal,./data/numerical_only/balanced,[[ 0.75203452  0.36976548 -0.10523509 -0.31166922 -0.4852155  -0.53208757]],"{'Age': ['<1.19754359126091', '>=-0.1761093456298113'], 'BS': ['<-0.06864901632070541', '>=-0.4483680874109268']}",{},{},"{'DiastolicBP': ['<-0.03986571915447712'], 'Age': ['>=0.3953591138124466'], 'HeartRate': ['>=-1.3979191780090332'], 'BS': ['<-0.2995182126760483', '>= -0.034057566445844484 * Age+-0.4995181845545162']}","{'DiastolicBP': ['>=-0.3395860344171524'], 'Age': ['<0.930995523929596', '>=0.6519750654697418'], 'BS': ['<-0.023950934410095215', '>=-0.49949130415916443'], 'SystolicBP': ['<1.0595114529132843']}","{'DiastolicBP': ['<-0.07227311097085476'], 'Age': ['<1.608583152294159', '>=0.3981708139181137'], 'HeartRate': ['<0.550817683339119'], 'BS': ['>=-0.34204675257205963'], 'SystolicBP': ['>=-0.3262603431940079']}",{}
